"","20935","","Time Twisters","Jean Rabe","","Science Fiction","Science Fiction","Time Travel","3.33","40","2022/05/11"
"","20936","The World's Finest Mystery and Crime Stories","The World's Finest Mystery and Crime Stories: 5: Fifth Annual Collection","Ed Gorman","","Fiction","Short Stories","","3.64","22","2022/05/11"
"","20937","","The Making of the Backward Pupil in Education in England 1870-1914","Ian C. Copeland","1999","","","","0.0","0","2022/05/11"
"","20938","","The Backward Child Over a Cycle of a Century","Ian C. Copeland","","","","","3.0","1","2022/05/11"
"","20939","","American Religious Poems: An Anthology","Harold Bloom","","Poetry","Anthologies","Religion","4.02","55","2022/05/11"
"","20940","","Jesus and Yahweh: The Names Divine","Harold Bloom","2005","Religion","Nonfiction","Criticism","3.61","312","2022/05/11"
"","20941","","The Western Canon: The Books and School of the Ages","Harold Bloom","1994","Nonfiction","Criticism","Literary Criticism","3.86","2999","2022/05/11"
"","20942","","Shakespeare: The Invention of the Human","Harold Bloom","1998","Nonfiction","Criticism","Literary Criticism","4.03","3418","2022/05/11"
"","20943","","How to Read and Why","Harold Bloom","2000","Nonfiction","Criticism","Literary Criticism","3.6","3146","2022/05/11"
"","20944","","The American Religion","Harold Bloom","1992","Religion","Nonfiction","History","3.77","414","2022/05/11"
"","20945","","Stories and Poems for Extremely Intelligent Children of All Ages","Harold Bloom","2001","Poetry","Short Stories","Classics","4.16","458","2022/05/11"
"","20946","","Virgil's Aeneid (Modern Critical Interpretations)","Harold Bloom","1987","","","","3.89","47","2022/05/11"
"","20947","","The Glory and the Dream","William Manchester","1974","History","Nonfiction","North American Hi...","4.43","1969","2022/05/11"
"","20948","","The Last Lion 1-2: Visions of Glory/Alone","William Manchester","","History","Biography","Politics","4.57","97","2022/05/11"
"","20949","","American Caesar: Douglas MacArthur 1880-1964","William Manchester","","Biography","History","Nonfiction","4.04","13438","2022/05/11"
"","20950","","Crimson Wings","K.R. Wilson","2004","","","","3.17","6","2022/05/11"
"","20951","","The Hand: How Its Use Shapes the Brain, Language, and Human Culture","Frank R. Wilson","1998","Science","Nonfiction","Psychology","3.86","191","2022/05/11"
"","20952","","Buffalo Bill's Wild West: An American Legend","R.L. Wilson","1998","History","","","3.81","16","2022/05/11"
"","20953","","Silk and Steel: Women At Arms","R.L. Wilson","2003","History","Nonfiction","","4.0","5","2022/05/11"
"","20954","","Winchester Shotguns","Dennis Adler","2006","","","","5.0","2","2022/05/11"
"","20955","","The R.L. Wilson Official Price Guide to Gun Collecting","R.L. Wilson","1998","","","","0.0","0","2022/05/11"
"","20956","","The Dreams of Donald Roller Wilson","Donald M. Wilson","","Art","","","4.33","6","2022/05/11"
"","20957","","Colossians and Philemon: A Critical and Exegetical Commentary (International Critical Commentary)","R. McL. Wilson","","","","","5.0","3","2022/05/11"
"","20958","","Theology as Cultural Critique","Jonathan R. Wilson","1996","","","","0.0","0","2022/05/11"
"","20959","","Louis the Fish","Arthur Yorinks","1980","Childrens","Picture Books","Fiction","3.82","227","2022/05/11"
"","20960","","Quack! Written in the International Language of Ducks!","Arthur Yorinks","","Childrens","Picture Books","Childrens","3.13","47","2022/05/11"
"","20961","","Whitefish Will Rides Again!","Arthur Yorinks","1994","Childrens","Picture Books","Childrens","3.94","36","2022/05/11"
"","20962","Maurice Sendak's Seven Little Monsters","Maurice Sendak's Seven Little Monsters: What Time is It? - Book #4","Arthur Yorinks","2004","","","","2.8","5","2022/05/11"
"","20963","","Oh, Brother","Arthur Yorinks","1989","Childrens","Picture Books","European Literature","3.29","28","2022/05/11"
"","20964","","The Alphabet Atlas","Arthur Yorinks","","Childrens","Picture Books","Science","3.79","24","2022/05/11"
"","20965","","Harry and Lulu","Arthur Yorinks","1999","Childrens","Picture Books","Childrens","3.43","51","2022/05/11"
"","20966","","Tomatoes from Mars","Arthur Yorinks","1997","Childrens","Picture Books","Science Fiction","3.53","89","2022/05/11"
"","20967","","Frank & Joey Go to Work","Arthur Yorinks","","Childrens","Picture Books","","3.67","3","2022/05/11"
"","20968","","Inspiration: Your Ultimate Calling","Wayne W. Dyer","2006","Self Help","Spirituality","Nonfiction","4.15","7920","2022/05/11"
"","20969","","The Wayne W. Dyer CD Audio Collection","Wayne W. Dyer","1997","Nonfiction","Self Help","Spirituality","4.53","394","2022/05/11"
"","20970","","Getting in the Gap","Wayne W. Dyer","","Spirituality","Nonfiction","Self Help","4.11","1352","2022/05/11"
"","20971","","Meditations for Manifesting: Morning and Evening Meditations to Literally Create Your Heart's Desire","Wayne W. Dyer","1995","Spirituality","Self Help","Nonfiction","4.0","374","2022/05/11"
"","20972","","There's a Spiritual Solution to Every Problem","Wayne W. Dyer","1975","Spirituality","Self Help","Nonfiction","4.16","7578","2022/05/11"
"","20973","","","","","","","","","","2022/05/11"
"","20974","","Real Magic: Creating Miracles in Everyday Life","Wayne W. Dyer","1992","Self Help","Nonfiction","Spirituality","4.18","1294","2022/05/11"
"","20975","","","","","","","","","","2022/05/11"
"","20976","","Unstoppable Me!: 10 Ways to Soar Through Life","Wayne W. Dyer","","Childrens","Picture Books","Childrens","4.37","440","2022/05/11"
"","20977","","What Do You Really Want for Your Children?","Wayne W. Dyer","1985","Parenting","Nonfiction","Self Help","4.36","336","2022/05/11"
"","20978","Contributions to the Study of Science Fiction and Fantasy","In the Image of God: Theme, Characterization, and Landscape in the Fiction of Orson Scott Card","Michael R. Collings","","","","","5.0","2","2022/05/11"
"","20979","","Dark Transformations: Deadly Visions of Change","Michael R. Collings","1989","","","","5.0","1","2022/05/11"
"","20980","","Horror Plum'd: International Stephen King Bibliography & Guide 1960-2000 - Trade Edition","Michael R. Collings","2003","","","","4.43","14","2022/05/11"
"","20981","","The Films of Stephen King (Starmont Studies in Literary Criticism)","Michael R. Collings","1986","","","","4.11","9","2022/05/11"
"","20982","","Reflections on the Fantastic: Selected Essays from the Fourth International Conference on the Fantastic in the Arts","Michael R. Collings","1986","","","","4.67","3","2022/05/11"
"","20983","","Piers Anthony","Michael R. Collings","1983","","","","4.08","25","2022/05/11"
"","20984","","The Stephen King Concordance","Michael R. Collings","","","","","4.67","6","2022/05/11"
"","20985","","The New Terrorism - Threat & Response","W Laqueur","1999","War","Terrorism","History","3.69","70","2022/05/11"
"","20986","","Petrarch, Dante And The Troubadours: The Religion Of Love And Poetry","Cassidy Hughes","","","","","0.0","0","2022/05/11"
"","20987","","Sex In America: An Anthology Of Women's Love Poetry","Jean Kazan","","","","","0.0","0","2022/05/11"
"","20988","","Thomas Hardy And John Cowper Powys: Wessex Revisited","Jeremy Mark Robinson","","","","","3.75","4","2022/05/11"
"","20989","","Peter Redgrove, Here Comes The Flood: A Study Of His Poetry","Jeremy Mark Robinson","","","","","5.0","1","2022/05/11"
"","20990","","Selected Sonnets and Verse","William Shakespeare","","","","","4.0","3","2022/05/11"
"","20991","","Sex, Death, Glitter, Gore, And Lots Of Money: Jackie Collins And The Blockbuster Novel","Cassidy Hughes","1992","","","","4.0","2","2022/05/11"
"","20992","","Sex In Art: Pornography And Pleasure In Painting And Sculpture","Cassidy Hughes","1989","","","","0.0","0","2022/05/11"
"","20993","","Sex-Magic-Poetry-Cornwall: A Flood of Poems","Peter Redgrove","","","","","0.0","0","2022/05/11"
"","20994","","Rilke: Space, Essence And Angels In The Poetry Of Rainer Maria Rilke","Cassidy Hughes","","","","","0.0","0","2022/05/11"
"","20995","","The Art of Seduction","Robert Greene","","Psychology","Nonfiction","Self Help","4.01","23658","2022/05/11"
"","20996","","Las 48 Leyes del Poder","Robert Greene","1998","Nonfiction","Psychology","Business","4.15","101971","2022/05/11"
"","20997","","The 33 Strategies of War","Robert Greene","2005","Nonfiction","Psychology","History","4.2","14694","2022/05/11"
"","20998","","Dr. Robert Greene's Perfect Balance: Look Younger, Stay Sexy, and Feel Great","Robert A. Greene","","","","","2.6","5","2022/05/11"
"","20999","","Concise Art of Seduction","Robert Greene","2003","Psychology","Nonfiction","Self Help","3.93","685","2022/05/11"
"","21000","","The Plays & Poems of Robert Greene: Volume 1","Robert Greene","1905","","","","3.88","8","2022/05/11"
"","21001","","Shop Drawings for Greene & Greene Furniture: 22 Projects for Every Room in the Home","Robert W. Lang","2006","Art","Woodwork","","4.21","28","2022/05/11"
"","21002","","Lamius Filius: The Awakening.","Robert   Greene","2005","","","","0.0","0","2022/05/11"
"","21003","","Save Your Hands!: Injury Prevention for Massage Therapists","Lauriann Greene","1995","Nonfiction","","","4.01","70","2022/05/11"
"","21004","","Michael Smith Elements of Style","Michael S. Smith","","Design","Nonfiction","","4.05","19","2022/05/11"
"","21005","","Freedom","Michael W. Smith","","","","","3.8","5","2022/05/11"
"","21006","","This Is Your Time","Michael W. Smith","1999","Christian","Religion","Nonfiction","3.97","78","2022/05/11"
"","21007","","Chef at Home","Michael  Smith","","Food and Drink","Cookbooks","Food and Drink","4.12","67","2022/05/11"
"","21008","","Healing Rain, Folio","Michael W. Smith","2004","","","","4.13","8","2022/05/11"
"","21009","","This Is Your Time: Make Every Moment Count","Michael W. Smith","1999","Christian","Religion","Nonfiction","3.97","78","2022/05/11"
"","21010","","Spares","Michael Marshall Smith","1996","Science Fiction","Fiction","Horror","4.12","3404","2022/05/11"
"","21011","","It a Come","Michael    Smith","1988","","","","4.33","6","2022/05/11"
"","21012","","One of Us","Michael Marshall Smith","1998","Science Fiction","Fiction","Thriller","4.03","1853","2022/05/11"
"","21013","","Worship and Worship Again","Michael W. Smith","2006","","","","0.0","0","2022/05/11"
"","21014","Pyrates","Eye of Eternity","Chris Archer","","Fiction","Adventure","Childrens","4.07","163","2022/05/11"
"","21015","Pyrates","Dead Man's Chest","Chris Archer","","Adventure","Childrens","Fiction","4.09","127","2022/05/11"
"","21016","Pyrates","The Secret City","Chris Archer","","Adventure","Fiction","Childrens","4.1","258","2022/05/11"
"","21017","Mindwarp","Meltdown","Chris Archer","","Science Fiction","Young Adult","","3.87","67","2022/05/11"
"","21018","Pyrates","The Last Clue","Chris Archer","","Adventure","Childrens","Childrens","4.1","138","2022/05/11"
"","21019","Mindwarp","Face the Fear","Chris Archer","","Science Fiction","Young Adult","Speculative Fiction","3.97","73","2022/05/11"
"","21020","Mindwarp","Second Sight","Chris Archer","","Science Fiction","Young Adult","Fiction","3.96","94","2022/05/11"
"","21021","Mindwarp","Alien Terror","Chris Archer","1997","Science Fiction","Young Adult","Fiction","4.04","135","2022/05/11"
"","21022","Mindwarp","Out of Time","Chris Archer","","Science Fiction","Speculative Fiction","","3.96","68","2022/05/11"
"","21023","Mindwarp","Aftershock Mind Warp 6","Chris Archer","","Science Fiction","Speculative Fiction","","4.08","86","2022/05/11"
"","21024","","Momma and the Meaning of Life: Tales of Psychotherapy","Irvin D. Yalom","1999","Psychology","Nonfiction","Short Stories","4.05","7476","2022/05/11"
"","21025","","The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients","Irvin D. Yalom","2001","Psychology","Nonfiction","Psychology","4.31","18874","2022/05/11"
"","21026","","Every Day Gets a Little Closer: A Twice-Told Therapy","Irvin D. Yalom","1974","Psychology","Nonfiction","Psychology","3.78","2437","2022/05/11"
"","21027","","Love's Executioner and Other Tales of Psychotherapy","Irvin D. Yalom","1989","Psychology","Nonfiction","Short Stories","4.24","29761","2022/05/11"
"","21028","","Inside Therapy: Illuminating Writings About Therapists, Patients, and Psychotherapy","Ilana Rabinowitz","","Psychology","Nonfiction","Health","3.75","112","2022/05/11"
"","21029","","The Theory and Practice of Group Psychotherapy","Irvin D. Yalom","1967","Psychology","Nonfiction","Psychology","4.19","8789","2022/05/11"
"","21030","","Lying on the Couch","Irvin D. Yalom","1996","Psychology","Fiction","Novels","4.04","15382","2022/05/11"
"","21031","","When Nietzsche Wept","Irvin D. Yalom","1992","Psychology","Fiction","Philosophy","4.35","58601","2022/05/11"
"","21032","","Existential Psychotherapy","Irvin D. Yalom","1980","Psychology","Philosophy","Nonfiction","4.44","5558","2022/05/11"
"","21033","","American Short Stories","Bert Hitchcock","1952","Short Stories","Fiction","Reference","3.88","49","2022/05/11"
"","21034","","Copper for America: The United States Copper Industry from Colonial Times to the 1990s","Charles K. Hyde","1998","History","","","4.33","3","2022/05/11"
"","21035","Great Lakes Books Series","Northern Lights: Lighthouse of the Upper Great Lakes","Charles K. Hyde","1994","","","","4.0","7","2022/05/11"
"","21036","Great Lakes Books Series","Riding the Roller Coaster: A History of the Chrysler Corporation","Charles K. Hyde","","Business","","","4.35","20","2022/05/11"
"","21037","","Historic Highway Bridges of Michigan","Charles K. Hyde","","Architecture","","","4.0","4","2022/05/11"
"","21038","","Technological Change and the British Iron Industry, 1700-1870","Charles K. Hyde","1977","","","","0.0","0","2022/05/11"
"","21039","","Today Is Christmas!","P.K. Hallinan","","Holiday","Christmas","","3.73","15","2022/05/11"
"","21040","","Let's Be Kind","P.K. Hallinan","2003","Childrens","Childrens","Picture Books","4.33","40","2022/05/11"
"","21041","","Let's Share","P.K. Hallinan","2003","Childrens","Fiction","","4.26","23","2022/05/11"
"","21042","","Today is Easter!","P.K. Hallinan","","Holiday","Childrens","Picture Books","3.36","14","2022/05/11"
"","21043","","Abc I Love You","P.K. Hallinan","","Childrens","","","4.32","28","2022/05/11"
"","21044","","A Rainbow of Friends","P.K. Hallinan","1994","Childrens","Childrens","Picture Books","4.13","142","2022/05/11"
"","21045","","My Sister And I","P.K. Hallinan","","Childrens","Picture Books","","4.83","12","2022/05/11"
"","21046","","My Daddy and I","P.K. Hallinan","","Childrens","Family","Childrens","4.16","91","2022/05/11"
"","21047","","Thank You, God","P.K. Hallinan","2002","Childrens","","","4.48","64","2022/05/11"
"","21048","","Dreamboat on Word: Word 2000, Word 2002, Word 2003","Anne Troy","","","","","5.0","1","2022/05/11"
